,rand_layer,pearson,ssim,spearman,action
714,5,0.3036669175665926,0.6511006312414105,0.30087546312058694,
715,1,0.9882644488694888,0.999543059686791,0.9986021657455199,
716,2,0.9425992432455914,0.9716411177130228,0.9941937312983146,
717,3,0.831986104999678,0.906659182551767,0.8742843288956526,
718,4,0.5924828833383586,0.8741366794818521,0.5922101246364562,
719,5,0.29982237259557565,0.6876672729751145,0.33823366277871003,
720,1,0.9878629280237401,0.9995482420640412,0.9990451036991838,
721,2,0.9411694727086939,0.9830682042729378,0.9944445612855363,
722,3,0.8279219589205447,0.9028702231685938,0.8648865385651523,
723,4,0.5842660789704994,0.8882795306474355,0.5993820323846996,
724,5,0.3176188365521698,0.6781558872460471,0.3216774734039522,
725,1,0.9803704265107249,0.9996237113409079,0.9989330063624028,
726,2,0.9288305453720175,0.993983918853519,0.9949635000399035,
727,3,0.8089534832517786,0.9529789742582312,0.87992314167288,
728,4,0.5287287736824662,0.8735953531883976,0.5946700801576981,
729,5,0.25890456110915594,0.6720052482704811,0.3219271430850015,
730,1,0.9866585611381524,0.999433215462663,0.9987727020720665,
731,2,0.9249745007208949,0.9839356365185963,0.9938669370310883,
732,3,0.7905790918424569,0.8937796537865901,0.8836272127692457,
733,4,0.5790634861836925,0.8724453555524062,0.5933259030062904,
734,5,0.2936040040230059,0.6716305161395495,0.3365304957190384,
735,1,0.9824013619078561,0.9997014708354325,0.9986938075556823,
736,2,0.9383719185615653,0.9930988762369147,0.9937611350184407,
737,3,0.8281811741143905,0.9338017083149429,0.8773887048451794,
738,4,0.5156750118058557,0.8730533236102327,0.5862581874960163,
739,5,0.2882297257896805,0.6818615150182268,0.3267375826144303,
740,1,0.9883369753344271,0.9997951166833792,0.9985977531735847,
741,2,0.9324772754876652,0.9935147544721521,0.9943973406797298,
742,3,0.8335202537343238,0.9178153426921452,0.8983754366401824,
743,4,0.5500497639539826,0.881716975374438,0.5774566180416943,
744,5,0.27217294350571597,0.6678587564489876,0.31496270532767345,
745,1,0.9844852038637641,0.9996992730494797,0.9977170334554093,
746,2,0.9409735969497358,0.9922322629181921,0.9945611120366594,
747,3,0.8143379531150292,0.8855208319465656,0.8905505723815214,
748,4,0.47299883344260835,0.8724991634348956,0.5979509887048996,
749,5,0.2818702758710248,0.6428802347477474,0.31525520322811995,
750,1,0.9833458457083577,0.9998856717967809,0.9971853098144511,
751,2,0.9399853291583313,0.9957876003358248,0.9942121908374799,
752,3,0.8410384699899554,0.9467622502691009,0.9038985992046218,
753,4,0.5232649624723497,0.8573797476862989,0.6291976422642039,
754,5,0.26505947988802037,0.6753303851757315,0.31367696674111306,
755,1,0.9864776216573659,0.9998866117591905,0.9989708494853768,
756,2,0.9446965014998014,0.9962874561719067,0.994816230282556,
757,3,0.817495667520374,0.9396722315506509,0.8852532614720565,
758,4,0.5093792491997555,0.8704678922947515,0.5827541173571796,
759,5,0.2505349592145497,0.6729005248325753,0.31512151825347573,
760,1,0.9876758907184167,0.9996141973203786,0.9995102281309372,
761,2,0.9342041541323427,0.9875951550304949,0.9950307096958434,
762,3,0.8202664583608443,0.8804507229641979,0.8915666265910622,
763,4,0.5425146484099956,0.8907325688416978,0.5865624168435362,
764,5,0.25494176857678413,0.668823987482405,0.29847882983271984,
765,1,0.9810706574232871,0.9996658509170442,0.9993431187964471,
766,2,0.938068222817134,0.975202604461903,0.9934258120044904,
767,3,0.802021823194212,0.899594175204043,0.8965199665946731,
768,4,0.5123865842965343,0.8885899004403874,0.5796908791607976,
769,5,0.26831045580893786,0.6700480942054104,0.3224867015088829,
770,1,0.9772055119939991,0.9997410142933023,0.9992674040625876,
771,2,0.934473757159602,0.9925441848755395,0.9933835437007463,
772,3,0.7955695594465423,0.940592744242248,0.890909791990937,
773,4,0.5563491735489026,0.894231509483478,0.5887503297711126,
774,5,0.259368821426081,0.667008607159084,0.32909386294506254,
775,1,0.977505965626732,0.9996996091610607,0.9994776036596632,
776,2,0.9391974909844972,0.9928667584422624,0.9929728447905433,
777,3,0.7859419481980048,0.9383376041343866,0.9024701490772629,
778,4,0.5174038225450824,0.8740073519766574,0.5801003182081438,
779,5,0.2248869628187388,0.6634310287567458,0.3177322888288943,
780,1,0.984183774491071,0.9997254309677278,0.9990606374191419,
781,2,0.9333960952933517,0.9932535027757134,0.9934818515015196,
782,3,0.790687378246844,0.9475945743024201,0.8995483592456639,
783,4,0.4979555516477815,0.8665344022236148,0.6082673887497387,
784,5,0.26509202318428154,0.6732942768885614,0.3110757825117219,
785,1,0.9869955088490872,0.99984509262955,0.9994464960266983,
786,2,0.9378998212407872,0.9958024146387782,0.9947356636630281,
787,3,0.798501939753762,0.9674270322607718,0.8992498670412662,
788,4,0.5109230018067898,0.8423233446733731,0.6042150882895078,
789,5,0.25266007505193877,0.667638377186392,0.3110697461356242,
790,1,0.9848598753666464,0.9996540073383926,0.9994222125583174,
791,2,0.929968068501194,0.9925330417852297,0.9949326250945261,
792,3,0.8114855617373311,0.9407685885269493,0.8909491062576061,
793,4,0.48482042019233107,0.8991939849201938,0.5973900488297443,
794,5,0.27121391253901905,0.6666544263363009,0.29974009647805744,
795,1,0.9833285839416686,0.9995373228237258,0.9992486069252784,
796,2,0.9280993305073786,0.9820734491841404,0.9943025441827952,
797,3,0.8152320418999622,0.8989962696103649,0.8829929218918423,
798,4,0.4958900783682707,0.8476972738519497,0.5928938062031461,
799,5,0.2680529229043156,0.6741877131756719,0.3107275910264385,
800,1,0.9863754152592743,0.9994971481686177,0.9990329376437225,
801,2,0.949197498803243,0.9838008306933136,0.9958056703749719,
802,3,0.8439622047754252,0.8938832781900641,0.896756693965421,
803,4,0.5140723626019092,0.8390014888351363,0.5852092335876503,
804,5,0.21756752750289754,0.6682914540311322,0.28802151573836626,
805,1,0.9779318592709478,0.9994526577863344,0.9995144328068982,
806,2,0.9511104234723,0.9847812637554006,0.9961392903451869,
807,3,0.8218173252967258,0.9042875631723857,0.907092488938487,
808,4,0.5323851937488442,0.8431152319356445,0.6082045326780394,
809,5,0.26491933762119846,0.6691848349605036,0.2851592459296872,
810,1,0.9833831050792303,0.999427137592024,0.999085378668979,
811,2,0.9359650206574592,0.9915756456981973,0.9940786209454217,
812,3,0.8013676378076426,0.9379739498199332,0.8955882390848535,
813,4,0.5191084453861345,0.8707928727741786,0.6003360847625169,
814,5,0.3184093735774004,0.6731449757792863,0.3094707679045284,
815,1,0.9896229748602727,0.9996289728763008,0.9987177629037262,
816,2,0.9445455976525126,0.9863353193939765,0.9942334597905492,
817,3,0.8294109514738931,0.9204930036793414,0.8976158001706158,
818,4,0.55904391745655,0.8426750431978736,0.6043132460017582,
819,5,0.31921640462120093,0.686082930387963,0.31891355882157435,
820,1,0.9908397521753903,0.9996821107070691,0.9977512344095126,
821,2,0.9346068671562662,0.9845153203073971,0.9933172764147571,
822,3,0.8214550635122264,0.9483616632026161,0.9017549693881606,
823,4,0.5235775498410165,0.8960579574730031,0.5809444440041096,
824,5,0.32496502098664476,0.6811112092576429,0.33163877261830516,
825,1,0.9957388736182895,0.9998013293577395,0.9988935286154316,
826,2,0.9500020971576129,0.9935351292870009,0.9934673230624983,
827,3,0.8276984143275745,0.9776027314344072,0.8997716587260189,
828,4,0.6190130333683507,0.9277662499243402,0.5873788747885594,
829,5,0.2806516810772641,0.675881827203247,0.2941589702613159,
830,1,0.9883285912011004,0.9995968883855195,0.9988202727855384,
831,2,0.9526997193530452,0.9896949612144582,0.9948942770747539,
832,3,0.810961006037564,0.9377723739744781,0.9059070941162056,
833,4,0.5522365235324865,0.8600573864837332,0.6099884747339586,
834,5,0.3224598661828022,0.6679864438972399,0.31255821433012443,
835,1,0.9838868558908762,0.9996099634014761,0.9987505939563047,
836,2,0.9436773156666849,0.9771720809969238,0.9942753303444536,
837,3,0.824081087910103,0.9103647666799266,0.9134689463621793,
838,4,0.5417560095977334,0.8444615100101107,0.6125635982828769,
839,5,0.2746417911934623,0.6669689046801958,0.30437258339114065,
840,1,0.9832483776635623,0.9996394262578383,0.9979108211813645,
841,2,0.9461370078127984,0.9928224786213973,0.9940171204708219,
842,3,0.8284506177495343,0.9253449866550302,0.8986551239656573,
843,4,0.5623232080759856,0.8741149596216752,0.607525422890022,
844,5,0.31984270026674055,0.6619809726724251,0.2956785375134333,
845,1,0.9852873399807622,0.9996282092392972,0.9979651045479759,
846,2,0.9415517621066156,0.9774390300841201,0.9945513686220073,
847,3,0.8353907637070406,0.8966439854186389,0.9054145919720679,
848,4,0.5488275832753037,0.8941682897474211,0.6232488085610821,
849,5,0.3029640227574788,0.6637429868149984,0.29662794084057476,
850,1,0.9944195488128772,0.9992726916349227,0.9993282986600416,
851,2,0.9367104540182567,0.9792071919510675,0.994012698418952,
852,3,0.8386710319851445,0.8936864958116165,0.9138618113485101,
853,4,0.5208241370561535,0.8822542110041834,0.6105619387756347,
854,5,0.29514452255818807,0.6693132824624949,0.3155631277105366,
855,1,0.988718157338485,0.9990238431085416,0.9992455609546229,
856,2,0.9374362417545966,0.990770647878727,0.9943880495582085,
857,3,0.8240367309037734,0.9115785844258167,0.9067429731596172,
858,4,0.5103631128580435,0.899547244543985,0.6124147448009326,
859,5,0.3005594385985786,0.6714468659998715,0.28870477164758673,
860,1,0.9892284263706393,0.9990263186353614,0.999288894736098,
861,2,0.9410794460667661,0.9757792910840906,0.9936680282766237,
862,3,0.8236003136833716,0.8974883107042784,0.9087493723362376,
863,4,0.5314215812081018,0.8989649310332897,0.6040242039856372,
864,5,0.31932887466201837,0.660893210239898,0.3005159281674687,
865,1,0.9938434458356882,0.9993200457531833,0.998849512028464,
866,2,0.9432659110998582,0.9898703973325739,0.9935808888803859,
867,3,0.8371634552729722,0.9450518689373099,0.8978522226655741,
868,4,0.590177865725825,0.8915094557470985,0.6437306108683798,
869,5,0.34404052420686054,0.6537931262909195,0.3020212125355941,
870,1,0.9897461245382304,0.9998941095079379,0.9989023924098466,
871,2,0.9290681178100623,0.987061278948849,0.9932867447687979,
872,3,0.8270376457196413,0.9272518310657105,0.9015694271878931,
873,4,0.5282209303810572,0.8921559406542102,0.6325539754101589,
874,5,0.3749612551286029,0.6743511339992047,0.3348656946063574,
875,1,0.9798548608633526,0.9996823513061992,0.9986331126248046,
876,2,0.9307474074984672,0.9842726344251502,0.9934616530617982,
877,3,0.8246462162724515,0.9176465898214318,0.9122524222900353,
878,4,0.5609756008270355,0.8999759789681705,0.6139487536273219,
879,5,0.33649928311942023,0.6706521284568404,0.3146293487391238,
880,1,0.9845946099546963,0.9995882691057975,0.9988812513190407,
881,2,0.9259294198260168,0.9823550529190316,0.9941817905118762,
882,3,0.8277276552141365,0.8936273150734575,0.8859085646856122,
883,4,0.5644083340468307,0.8818936248730481,0.6242475194399041,
884,5,0.2931321890802133,0.6678849692257608,0.291593954604071,
885,1,0.9821964894562311,0.9992469960544376,0.9977145766898354,
886,2,0.9383678728846825,0.9781777477260086,0.9948528484637377,
887,3,0.8266913718578204,0.8974324793311561,0.896559956657512,
888,4,0.5667056999199003,0.8805880396148669,0.6587247240396353,
889,5,0.3165635430971522,0.6602568581873844,0.3045825672112392,
890,1,0.9812505880984997,0.9996149617054696,0.9991512094166258,
891,2,0.9306252426218031,0.9747593125757744,0.9949418327034846,
892,3,0.8305479238720663,0.8921604594172252,0.9108736227712337,
893,4,0.5881123097911087,0.8914422123222336,0.6236872689716061,
894,5,0.3361478206394577,0.6705870358348297,0.29422821183297054,
895,1,0.9909383100417519,0.9997645721001653,0.9992193826049858,
896,2,0.929191691866785,0.9764351264606487,0.9936878548059458,
897,3,0.8159229665402871,0.8931689397102093,0.8985571812290782,
898,4,0.5659473442745291,0.8900910429213894,0.6383381502685967,
899,5,0.296692973469578,0.6643885912317311,0.3088320242837361,
900,1,0.9915436331908714,0.9997858715357579,0.9990147170122698,
901,2,0.9212793479706014,0.9880802257551414,0.994176950160566,
902,3,0.8110982197682185,0.8955119181101137,0.903073138633868,
903,4,0.5621099812986512,0.8884384362930491,0.632596846679496,
904,5,0.2841240358588117,0.6673617861987878,0.3108446612871669,
905,1,0.982031751423915,0.9997369856746153,0.999262887325483,
906,2,0.9403195182214172,0.9896482176984215,0.9963435970160633,
907,3,0.8187976038621881,0.893639002072322,0.9006857290832323,
908,4,0.5667183172084163,0.8954025754820502,0.6304322198311904,
909,5,0.3004328790581404,0.6760581609597026,0.3260278540569532,
910,1,0.9816442576827504,0.9997068511955373,0.9994069195202063,
911,2,0.9331978643483094,0.9903237593232701,0.9953599183210055,
912,3,0.8059827667223136,0.8933470154825127,0.9195681516923883,
913,4,0.5718627401358922,0.8964432322112096,0.6276776052330768,
914,5,0.3134061017667494,0.6754683807210835,0.32606554484967737,
915,1,0.9814825216999673,0.9992685606265043,0.9992828577769335,
916,2,0.9320220139636279,0.9906170914394893,0.9947923649154278,
917,3,0.8002336222742839,0.8985561400645269,0.9093946782151064,
918,4,0.5596784661643703,0.8950754714107324,0.6094306360991544,
919,5,0.29492387854209035,0.674577102698128,0.32375077213709796,
920,1,0.9863592688443338,0.9994912534250633,0.9984312650535117,
921,2,0.9334432456340056,0.9899423457189958,0.9924752301141676,
922,3,0.789016116247851,0.9261136141753831,0.8972373478286753,
923,4,0.5626861295396839,0.8885026590889656,0.6246912400484154,
924,5,0.3053790813822541,0.6769564153407659,0.2977763215679244,
925,1,0.9795825619808356,0.9995471582405576,0.9993773630271631,
926,2,0.9121880747074403,0.977203276843281,0.9937217331552516,
927,3,0.7978452753262754,0.8825517833106629,0.8871210555913557,
928,4,0.5396990596547373,0.8833981551402138,0.6104705972057463,
929,5,0.2966414714659103,0.682462442196797,0.31653110357543157,
930,1,0.9922896778808594,0.999527700142618,0.9996274916420337,
931,2,0.9428385004756266,0.978152112959998,0.9948727558280359,
932,3,0.8297036169088371,0.8755712699776419,0.9063952376427201,
933,4,0.5606536524267112,0.8863933755804119,0.6220925669398931,
934,5,0.3025318890954908,0.6854586208589382,0.32369315501028606,
935,1,0.9922628161600092,0.9995769434630939,0.9995626433371071,
936,2,0.9397751830659877,0.9791114171703592,0.9954155249203044,
937,3,0.8163239591450934,0.9058350563798042,0.90649710223194,
938,4,0.5454288736436324,0.8850498818500143,0.6099098376253652,
939,5,0.28019054999309345,0.6821615166783407,0.33292787418330877,
940,1,0.9919161725597812,0.9997365349703472,0.9996628196209842,
941,2,0.9394577436128839,0.9862111902310075,0.9956753770962472,
942,3,0.8143878402834502,0.9128138911215029,0.8803516219148368,
943,4,0.5350404325749281,0.8773386156903706,0.6022822041647542,
944,5,0.2516558891532262,0.6752281964710325,0.29231120790603554,
945,1,0.9931755062919573,0.999692549220196,0.9994447842509079,
946,2,0.9437510353556889,0.9826272305364276,0.9955611317278834,
